ID;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;FECHA_INSTALACION;MODELO
9156089;122;ORCASUR;12;USERA;CALLE;FERNANDO ORTIZ;2;28041;2023-01-03 00:00:00.0;MU-51
9156091;122;ORCASUR;12;USERA;CALLE;FERNANDO ORTIZ;2;28041;2023-01-03 00:00:00.0;MU-51
9156740;16;SOL;1;CENTRO;PLAZA;JACINTO BENAVENTE;3B;28012;2023-01-24 00:00:00.0;MU-51
9156762;74;ALMAGRO;7;CHAMBERI;CALLE;MIGUEL ANGEL;33;28010;;MU-51
9156763;74;ALMAGRO;7;CHAMBERI;CALLE;MIGUEL ANGEL;33;28010;2023-01-24 00:00:00.0;MU-51
9158512;73;TRAFALGAR;7;CHAMBERI;CALLE;GENERAL ALVAREZ DE CASTRO;46;28010;2023-01-25 00:00:00.0;MU-51
9158527;159;COSTILLARES;15;CIUDAD LINEAL;CALLE;AÑASTRO;3;28033;2023-01-17 00:00:00.0;MU-51
9158787;73;TRAFALGAR;7;CHAMBERI;CALLE;GENERAL ALVAREZ DE CASTRO;44;28010;;MU-51
9158797;85;LA PAZ;8;FUENCARRAL - EL PARDO;CALLE;ARZOBISPO MORCILLO;2;28029;2023-01-03 00:00:00.0;MU-51
9158804;93;CIUDAD UNIVERSITARIA;9;MONCLOA - ARAVACA;CALLE;MARIA AUXILIADORA;1;28040;2023-01-03 00:00:00.0;MU-51
9159401;183;ENSANCHE DE VALLECAS;18;VILLA DE VALLECAS;AVENIDA;ENSANCHE DE VALLECAS;108;28051;2023-01-26 00:00:00.0;MU-51
9159402;183;ENSANCHE DE VALLECAS;18;VILLA DE VALLECAS;AVENIDA;ENSANCHE DE VALLECAS;108;28051;2023-01-26 00:00:00.0;MU-51
9160675;53;CIUDAD JARDIN;5;CHAMARTIN;CALLE;SUERO DE QUIÑONES;5B;28002;2023-01-30 00:00:00.0;MU-51
9160680;55;NUEVA ESPAÑA;5;CHAMARTIN;AVENIDA;ALFONSO XIII;129;28016;2023-01-30 00:00:00.0;MU-51
9160681;55;NUEVA ESPAÑA;5;CHAMARTIN;AVENIDA;ALFONSO XIII;129;28016;2023-01-30 00:00:00.0;MU-51
9160682;55;NUEVA ESPAÑA;5;CHAMARTIN;AVENIDA;ALFONSO XIII;129;28016;2023-01-30 00:00:00.0;MU-51
9160691;21;IMPERIAL;2;ARGANZUELA;GLORIETA;PUERTA DE TOLEDO;5;28005;;MU-51
9160695;26;PALOS DE LA FRONTERA;2;ARGANZUELA;PASEO;DELICIAS;30;28045;;MU-51
9160855;66;BERRUGUETE;6;TETUAN;CALLE;LORENZANA;2;28039;2023-02-01 00:00:00.0;MU-51
9167142;53;CIUDAD JARDIN;5;CHAMARTIN;CALLE;LUIS VIVES;14;28002;2023-01-30 00:00:00.0;MU-51
9173229;62;CUATRO CAMINOS;6;TETUAN;CALLE;MANUEL LUNA;1;28020;2023-02-07 00:00:00.0;MU-51
9173231;62;CUATRO CAMINOS;6;TETUAN;CALLE;MANUEL LUNA;1;28020;2023-02-07 00:00:00.0;MU-51
9173233;62;CUATRO CAMINOS;6;TETUAN;CALLE;MANUEL LUNA;1;28020;2023-02-07 00:00:00.0;MU-51
9160676;53;CIUDAD JARDIN;5;CHAMARTIN;CALLE;SUERO DE QUIÑONES;5B;28002;2023-01-30 00:00:00.0;MU-51
9160694;35;LOS JERONIMOS;3;RETIRO;CALLE;ALFONSO XII;44;28014;;MU-51
9160852;66;BERRUGUETE;6;TETUAN;CALLE;LORENZANA;2;28039;;MU-51
9160854;66;BERRUGUETE;6;TETUAN;CALLE;LORENZANA;2;28039;2023-02-01 00:00:00.0;MU-51
9176794;15;UNIVERSIDAD;1;CENTRO;CALLE;SAN BERNARDO;20;28015;2023-02-09 00:00:00.0;MU-51
9176800;14;JUSTICIA;1;CENTRO;CALLE;CONDE DE XIQUENA;17;28004;2023-02-09 00:00:00.0;MU-51
9176801;14;JUSTICIA;1;CENTRO;CALLE;CONDE DE XIQUENA;17;28004;2023-02-09 00:00:00.0;MU-51
9176810;14;JUSTICIA;1;CENTRO;CALLE;ALMIRANTE;7;28004;;MU-51
9176815;14;JUSTICIA;1;CENTRO;CALLE;MARQUES DE MONASTERIO;1;28004;;MU-51
9176825;16;SOL;1;CENTRO;CALLE;ARENAL;19;28013;;MU-51
9176826;15;UNIVERSIDAD;1;CENTRO;CALLE;SERRANO JOVER;5;28015;;MU-51
9176827;15;UNIVERSIDAD;1;CENTRO;CALLE;SERRANO JOVER;5;28015;;MU-51
9176843;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;69;28046;2023-01-30 00:00:00.0;MU-51
9176850;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;69;28046;2023-01-30 00:00:00.0;MU-51
9176852;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;69;28046;2023-01-30 00:00:00.0;MU-51
9176853;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;69;28046;2023-01-30 00:00:00.0;MU-51
9177456;107;AGUILAS;10;LATINA;AVENIDA;POBLADOS;72;28044;2022-07-22 00:00:00.0;MU-51
9177515;102;PUERTA DEL ANGEL;10;LATINA;CALLE;FUENTEOVEJUNA;21;28011;2023-02-14 00:00:00.0;MU-51
9177678;86;VALVERDE;8;FUENCARRAL - EL PARDO;AVENIDA;CAMPO DE CALATRAVA;31;28034;2023-02-14 00:00:00.0;MU-51
9177961;65;VALDEACEDERAS;6;TETUAN;CALLE;CEUTA;31;28039;2023-02-16 00:00:00.0;MU-51
9178897;64;ALMENARA;6;TETUAN;AVENIDA;ASTURIAS;32;28029;;MU-51
9179426;71;GAZTAMBIDE;7;CHAMBERI;CALLE;FERNANDO EL CATOLICO;63;28015;2023-02-21 00:00:00.0;MU-51
9179707;54;HISPANOAMERICA;5;CHAMARTIN;PLAZA;REPUBLICA DEL ECUADOR;7;28016;;MU-51
9179708;54;HISPANOAMERICA;5;CHAMARTIN;PLAZA;REPUBLICA DEL ECUADOR;7;28016;;MU-51
9181446;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;105;28046;2023-02-24 00:00:00.0;MU-51
9181449;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;87;28046;2023-02-24 00:00:00.0;MU-51
9181457;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;87;28046;2023-02-24 00:00:00.0;MU-51
9181949;73;TRAFALGAR;7;CHAMBERI;CALLE;GENERAL ALVAREZ DE CASTRO;9;28010;2023-02-27 00:00:00.0;MU-51
9186999;136;NUMANCIA;13;PUENTE DE VALLECAS;CALLE;CANTALAPIEDRA;4;28038;2021-12-04 00:00:00.0;MU-51
9187348;181;CASCO HISTORICO DE VALLECAS;18;VILLA DE VALLECAS;CARRETERA;VILLAVERDE A VALLECAS;281 B;28031;2021-12-04 00:00:00.0;
9187496;181;CASCO HISTORICO DE VALLECAS;18;VILLA DE VALLECAS;CAMINO;HORMIGUERAS;171;28031;2021-12-04 00:00:00.0;MU-51
9187504;112;OPAÑEL;11;CARABANCHEL;CALLE;ANTONIO DE LEYVA;1;28019;2021-12-04 00:00:00.0;MU-51
9187516;125;MOSCARDO;12;USERA;CALLE;MIRASIERRA;29;28026;2021-12-04 00:00:00.0;MU-51
9187519;125;MOSCARDO;12;USERA;CALLE;MIRASIERRA;29;28026;2021-12-04 00:00:00.0;MU-51
9187530;122;ORCASUR;12;USERA;CALLE;CONIFERAS;6;28041;2022-11-01 00:00:00.0;MU-51
9187532;123;SAN FERMIN;12;USERA;CAMINO;PERALES;144;28041;2021-12-04 00:00:00.0;MU-51
9198834;52;PROSPERIDAD;5;CHAMARTIN;CALLE;LUIS CABRERA;49;28002;2023-03-17 00:00:00.0;MU-51
9198845;86;VALVERDE;8;FUENCARRAL - EL PARDO;CALLE;MIRALLOS;18;28050;2023-03-24 00:00:00.0;MU-51
9198848;86;VALVERDE;8;FUENCARRAL - EL PARDO;CALLE;MIRALLOS;18;28050;2023-03-24 00:00:00.0;MU-51
9175255;45;LISTA;4;SALAMANCA;Calle del;Conde de Peñalver;46;28006;;MU-51
9175256;45;LISTA;4;SALAMANCA;Calle de;José Ortega y Gasset;46;28006;;MU-51
9176795;15;UNIVERSIDAD;1;CENTRO;CALLE;SAN BERNARDO;20;28015;2023-02-09 00:00:00.0;MU-51
9176812;14;JUSTICIA;1;CENTRO;CALLE;ALMIRANTE;7;28004;;MU-51
9176818;16;SOL;1;CENTRO;CALLE;ARENAL;5;28013;;MU-51
9176819;16;SOL;1;CENTRO;CALLE;ARENAL;5;28013;;MU-51
9176837;16;SOL;1;CENTRO;CALLE;ARENAL;10;28013;;MU-51
9176841;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;69;28046;2023-01-30 00:00:00.0;MU-51
9176844;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;69;28046;2023-01-30 00:00:00.0;MU-51
9176855;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;69;28046;2023-01-30 00:00:00.0;MU-51
9176861;42;GOYA;4;SALAMANCA;CALLE;NARVAEZ;6;28009;2023-02-07 00:00:00.0;MU-51
9177516;102;PUERTA DEL ANGEL;10;LATINA;CALLE;FUENTEOVEJUNA;21;28011;2023-02-14 00:00:00.0;MU-51
9177517;102;PUERTA DEL ANGEL;10;LATINA;CALLE;FUENTEOVEJUNA;21;28011;2023-02-14 00:00:00.0;MU-51
9201806;15;UNIVERSIDAD;1;CENTRO;CALLE;NORTE;18;28015;2023-03-28 00:00:00.0;MU-51
9205137;51;EL VISO;5;CHAMARTIN;PASEO;CASTELLANA;68;28046;2023-03-27 00:00:00.0;MU-51
9205138;51;EL VISO;5;CHAMARTIN;PASEO;CASTELLANA;68;28046;2023-03-27 00:00:00.0;MU-51
9205582;104;ALUCHE;10;LATINA;CALLE;NUESTRA SEÑORA DE LA LUZ;53;28047;2023-03-29 00:00:00.0;MU-51
9207749;192;VALDEBERNARDO;19;VICALVARO;CALLE;TREN DE ARGANDA;9;28032;2023-04-04 00:00:00.0;MU-51
9207750;192;VALDEBERNARDO;19;VICALVARO;CALLE;TREN DE ARGANDA;9;28032;2023-04-04 00:00:00.0;MU-51
9208171;117;ABRANTES;11;CARABANCHEL;CALLE;VIA LUSITANA;94;28025;2023-04-05 00:00:00.0;MU-51
9211225;36;NIÑO JESUS;3;RETIRO;CALLE;TITULCIA;19;28007;2023-04-12 00:00:00.0;MU-51
9213359;191;CASCO HISTORICO DE VICALVARO;19;VICALVARO;CALLE;FORGES;13;28032;2023-04-14 00:00:00.0;MU-51
9213420;141;PAVONES;14;MORATALAZ;CALLE;HACIENDA DE PAVONES;348;28030;2023-04-14 00:00:00.0;MU-51
9214287;163;CANILLAS;16;HORTALEZA;AVENIDA;MACHUPICHU;58;28043;2023-04-17 00:00:00.0;MU-51
9214289;163;CANILLAS;16;HORTALEZA;AVENIDA;MACHUPICHU;58;28043;2023-04-17 00:00:00.0;MU-51
9216231;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;97;28046;2023-04-24 00:00:00.0;MU-51
9177519;103;LUCERO;10;LATINA;CALLE;DUQUESA DE PARCENT;120;28047;2023-02-14 00:00:00.0;MU-51
9177520;103;LUCERO;10;LATINA;CALLE;DUQUESA DE PARCENT;120;28047;2023-02-14 00:00:00.0;MU-51
9177521;103;LUCERO;10;LATINA;CALLE;DUQUESA DE PARCENT;120;28047;2023-02-14 00:00:00.0;MU-51
9177667;103;LUCERO;10;LATINA;CALLE;DUQUESA DE PARCENT;120;28047;2023-02-14 00:00:00.0;MU-51
9177679;86;VALVERDE;8;FUENCARRAL - EL PARDO;AVENIDA;CAMPO DE CALATRAVA;31;28034;2023-02-14 00:00:00.0;MU-51
9177684;86;VALVERDE;8;FUENCARRAL - EL PARDO;AVENIDA;CAMPO DE CALATRAVA;31;28034;2023-02-14 00:00:00.0;MU-51
9178058;107;AGUILAS;10;LATINA;CALLE;MUNTADAS;11;28044;2023-02-16 00:00:00.0;MU-51
9178060;107;AGUILAS;10;LATINA;CALLE;MUNTADAS;11;28044;2023-02-16 00:00:00.0;MU-51
9178061;107;AGUILAS;10;LATINA;CALLE;MUNTADAS;11;28044;2023-02-16 00:00:00.0;MU-51
9178898;64;ALMENARA;6;TETUAN;AVENIDA;ASTURIAS;32;28029;;MU-51
9179711;27;ATOCHA;2;ARGANZUELA;CALLE;RETAMA;5;28045;2023-02-16 00:00:00.0;MU-51
9181423;63;CASTILLEJOS;6;TETUAN;PASEO;CASTELLANA;151;28046;2023-02-24 00:00:00.0;MU-51
9181439;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;105;28046;2023-02-24 00:00:00.0;MU-51
9181443;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;105;28046;2023-02-24 00:00:00.0;MU-51
9181447;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;105;28046;2023-02-24 00:00:00.0;MU-51
9181450;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;87;28046;2023-02-24 00:00:00.0;MU-51
9181451;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;87;28046;2023-02-24 00:00:00.0;MU-51
9181456;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;87;28046;2023-02-24 00:00:00.0;MU-51
9181458;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;87;28046;2023-02-24 00:00:00.0;MU-51
9181947;73;TRAFALGAR;7;CHAMBERI;CALLE;GENERAL ALVAREZ DE CASTRO;9;28010;2023-02-27 00:00:00.0;MU-51
9181950;73;TRAFALGAR;7;CHAMBERI;CALLE;GENERAL ALVAREZ DE CASTRO;9;28010;2023-02-27 00:00:00.0;MU-51
9186994;136;NUMANCIA;13;PUENTE DE VALLECAS;CALLE;CANTALAPIEDRA;4;28038;2021-12-04 00:00:00.0;MU-51
9186996;136;NUMANCIA;13;PUENTE DE VALLECAS;CALLE;CANTALAPIEDRA;4;28038;2021-12-04 00:00:00.0;MU-51
9187013;54;HISPANOAMERICA;5;CHAMARTIN;CALLE;FERNAN NUÑEZ;61;28016;;MU-51
9187014;54;HISPANOAMERICA;5;CHAMARTIN;CALLE;FERNAN NUÑEZ;61;28016;;MU-51
9187015;54;HISPANOAMERICA;5;CHAMARTIN;CALLE;COLOMBIA;53;28016;;MU-51
9187353;181;CASCO HISTORICO DE VALLECAS;18;VILLA DE VALLECAS;AVENIDA;MAYORAZGO;1;28051;2021-12-04 00:00:00.0;MU-51
9187358;181;CASCO HISTORICO DE VALLECAS;18;VILLA DE VALLECAS;AVENIDA;MAYORAZGO;1;28051;2021-12-04 00:00:00.0;MU-51
9187493;181;CASCO HISTORICO DE VALLECAS;18;VILLA DE VALLECAS;CAMINO;HORMIGUERAS;171;28031;2021-12-04 00:00:00.0;MU-51
9187497;181;CASCO HISTORICO DE VALLECAS;18;VILLA DE VALLECAS;CAMINO;HORMIGUERAS;171;28031;2021-12-04 00:00:00.0;MU-51
9187515;125;MOSCARDO;12;USERA;CALLE;MIRASIERRA;29;28026;2021-12-04 00:00:00.0;MU-51
9187517;125;MOSCARDO;12;USERA;CALLE;MIRASIERRA;29;28026;2021-12-04 00:00:00.0;MU-51
9187528;122;ORCASUR;12;USERA;CALLE;CONIFERAS;6;28041;2022-11-01 00:00:00.0;MU-51
9187531;123;SAN FERMIN;12;USERA;CAMINO;PERALES;144;28041;2021-12-04 00:00:00.0;MU-51
9187534;123;SAN FERMIN;12;USERA;CAMINO;PERALES;144;28041;2021-12-04 00:00:00.0;MU-51
9198832;52;PROSPERIDAD;5;CHAMARTIN;CALLE;LUIS CABRERA;49;28002;2023-03-17 00:00:00.0;MU-51
9201804;15;UNIVERSIDAD;1;CENTRO;CALLE;MONTSERRAT;16;28015;2023-03-28 00:00:00.0;MU-51
9205134;51;EL VISO;5;CHAMARTIN;PASEO;CASTELLANA;68;28046;2023-03-27 00:00:00.0;MU-51
9205520;101;LOS CARMENES;10;LATINA;CALLE;PABLO SARASATE;6;28047;2023-03-29 00:00:00.0;MU-51
9205526;101;LOS CARMENES;10;LATINA;CALLE;PABLO SARASATE;6;28047;2023-03-29 00:00:00.0;MU-51
9207370;117;ABRANTES;11;CARABANCHEL;AVENIDA;ABRANTES;54;28025;2023-03-29 00:00:00.0;MU-51
9207374;117;ABRANTES;11;CARABANCHEL;AVENIDA;ABRANTES;54;28025;2023-03-29 00:00:00.0;MU-51
9208167;117;ABRANTES;11;CARABANCHEL;CALLE;VIA LUSITANA;94;28025;2023-04-05 00:00:00.0;MU-51
9211222;36;NIÑO JESUS;3;RETIRO;CALLE;TITULCIA;22;28007;2023-04-12 00:00:00.0;MU-51
9211224;36;NIÑO JESUS;3;RETIRO;CALLE;TITULCIA;24;28007;2023-04-12 00:00:00.0;MU-51
9211227;36;NIÑO JESUS;3;RETIRO;CALLE;TITULCIA;22;28007;2023-04-12 00:00:00.0;MU-51
9213111;164;PINAR DEL REY;16;HORTALEZA;CALLE;MAR CASPIO;10;28033;2023-04-11 00:00:00.0;
9213360;191;CASCO HISTORICO DE VICALVARO;19;VICALVARO;CALLE;FORGES;13;28032;2023-04-14 00:00:00.0;MU-51
9213390;146;VINATEROS;14;MORATALAZ;CALLE;HACIENDA DE PAVONES;4 B;28030;2023-04-14 00:00:00.0;MU-51
9213393;146;VINATEROS;14;MORATALAZ;CALLE;HACIENDA DE PAVONES;4 B;28030;2023-04-14 00:00:00.0;MU-51
9213394;146;VINATEROS;14;MORATALAZ;CALLE;HACIENDA DE PAVONES;1;28030;2023-04-14 00:00:00.0;MU-51
9213417;141;PAVONES;14;MORATALAZ;CALLE;HACIENDA DE PAVONES;348;28030;2023-04-14 00:00:00.0;MU-51
9213419;141;PAVONES;14;MORATALAZ;CALLE;HACIENDA DE PAVONES;348;28030;2023-04-14 00:00:00.0;MU-51
9213920;66;BERRUGUETE;6;TETUAN;CALLE;FRANCOS RODRIGUEZ;38;28039;2023-04-13 00:00:00.0;MU-38
9214282;63;CASTILLEJOS;6;TETUAN;CALLE;ROSARIO PINO;8;28020;2023-04-14 00:00:00.0;MU-51
9214288;163;CANILLAS;16;HORTALEZA;AVENIDA;MACHUPICHU;58;28043;2023-04-17 00:00:00.0;MU-51
9214659;83;PEÑAGRANDE;8;FUENCARRAL - EL PARDO;CALLE;ALFONSO RODRIGUEZ CASTELAO;17;28035;2023-04-11 00:00:00.0;MU-51
9216229;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;97;28046;2023-04-24 00:00:00.0;MU-51
9216232;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;97;28046;2023-04-24 00:00:00.0;MU-51
9216233;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;97;28046;2023-04-24 00:00:00.0;MU-51
9216234;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;97;28046;2023-04-24 00:00:00.0;MU-51
9216239;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;97;28046;2023-04-24 00:00:00.0;MU-51
8581596;104;ALUCHE;10;LATINA;AVENIDA;POBLADOS;41;28047;2021-10-15 00:00:00.0;MU-51
8581608;101;LOS CARMENES;10;LATINA;PASEO;ERMITA DEL SANTO;66;28011;2021-10-15 00:00:00.0;MU-51
9220323;62;CUATRO CAMINOS;6;TETUAN;AVENIDA;GENERAL PERON;44;28020;2023-03-30 00:00:00.0;MU-51
9220325;62;CUATRO CAMINOS;6;TETUAN;AVENIDA;GENERAL PERON;44;28020;2023-03-30 00:00:00.0;MU-51
9220335;63;CASTILLEJOS;6;TETUAN;PASEO;CASTELLANA;113;28046;2023-01-30 00:00:00.0;MU-51
9220368;63;CASTILLEJOS;6;TETUAN;PASEO;CASTELLANA;123;28046;2023-01-30 00:00:00.0;MU-51
9220372;63;CASTILLEJOS;6;TETUAN;PASEO;CASTELLANA;123;28046;2023-01-30 00:00:00.0;MU-51
9221398;31;PACIFICO;3;RETIRO;CALLE;NARCISO SERRA;1;28007;2023-04-24 00:00:00.0;MU-51
9221774;116;BUENAVISTA;11;CARABANCHEL;CALLE;LONJA DE LA SEDA;4;28054;2023-04-28 00:00:00.0;MU-51
9221775;116;BUENAVISTA;11;CARABANCHEL;CALLE;LONJA DE LA SEDA;4;28054;2023-04-28 00:00:00.0;MU-51
9221777;116;BUENAVISTA;11;CARABANCHEL;CALLE;LONJA DE LA SEDA;4;28054;2023-04-28 00:00:00.0;MU-51
9221787;114;VISTA ALEGRE;11;CARABANCHEL;CALLE;PARQUE EUGENIA DE MONTIJO;28 A;28047;2023-04-28 00:00:00.0;MU-51
9221789;113;SAN ISIDRO;11;CARABANCHEL;AVENIDA;MANZANARES;64;28019;2023-05-02 00:00:00.0;MU-51
9221796;113;SAN ISIDRO;11;CARABANCHEL;AVENIDA;MANZANARES;64;28019;2023-05-02 00:00:00.0;MU-51
9221797;113;SAN ISIDRO;11;CARABANCHEL;AVENIDA;MANZANARES;64;28019;2023-05-02 00:00:00.0;MU-51
9223864;54;HISPANOAMERICA;5;CHAMARTIN;PASEO;CASTELLANA;162;28046;;MU-51
9216235;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;97;28046;2023-04-24 00:00:00.0;MU-51
9216240;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;97;28046;2023-04-24 00:00:00.0;MU-51
9173232;62;CUATRO CAMINOS;6;TETUAN;CALLE;MANUEL LUNA;1;28020;2023-02-07 00:00:00.0;MU-51
9176796;15;UNIVERSIDAD;1;CENTRO;CALLE;SAN BERNARDO;20;28015;2023-02-09 00:00:00.0;MU-51
9176811;14;JUSTICIA;1;CENTRO;CALLE;ALMIRANTE;7;28004;;MU-51
9176821;16;SOL;1;CENTRO;CALLE;ARENAL;14;28013;;MU-51
9176834;14;JUSTICIA;1;CENTRO;PLAZA;SALESAS;9;28004;;MU-51
9176842;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;69;28046;2023-01-30 00:00:00.0;MU-51
9176848;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;69;28046;2023-01-30 00:00:00.0;MU-51
9176851;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;69;28046;2023-01-30 00:00:00.0;MU-51
9177470;102;PUERTA DEL ANGEL;10;LATINA;CALLE;FUENTEOVEJUNA;21;28011;2023-02-14 00:00:00.0;MU-51
9177666;103;LUCERO;10;LATINA;CALLE;DUQUESA DE PARCENT;120;28047;2023-02-14 00:00:00.0;MU-51
9177680;86;VALVERDE;8;FUENCARRAL - EL PARDO;AVENIDA;CAMPO DE CALATRAVA;31;28034;2023-02-14 00:00:00.0;MU-51
9177683;86;VALVERDE;8;FUENCARRAL - EL PARDO;AVENIDA;CAMPO DE CALATRAVA;31;28034;2023-02-14 00:00:00.0;MU-51
9177963;65;VALDEACEDERAS;6;TETUAN;CALLE;CEUTA;31;28039;2023-02-16 00:00:00.0;MU-51
9178059;107;AGUILAS;10;LATINA;CALLE;MUNTADAS;11;28044;2023-02-16 00:00:00.0;MU-51
9178062;107;AGUILAS;10;LATINA;CALLE;MUNTADAS;11;28044;2023-02-16 00:00:00.0;MU-51
9179424;71;GAZTAMBIDE;7;CHAMBERI;CALLE;FERNANDO EL CATOLICO;63;28015;2023-02-21 00:00:00.0;MU-51
9179425;71;GAZTAMBIDE;7;CHAMBERI;CALLE;FERNANDO EL CATOLICO;63;28015;2023-02-21 00:00:00.0;MU-51
9179427;71;GAZTAMBIDE;7;CHAMBERI;CALLE;FERNANDO EL CATOLICO;63;28015;2023-02-21 00:00:00.0;MU-51
9179705;54;HISPANOAMERICA;5;CHAMARTIN;PLAZA;REPUBLICA DEL ECUADOR;7;28016;;MU-51
9181426;63;CASTILLEJOS;6;TETUAN;PASEO;CASTELLANA;151;28046;2023-02-24 00:00:00.0;MU-51
9181440;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;103;28046;2023-02-24 00:00:00.0;MU-51
9181442;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;103;28046;2023-02-24 00:00:00.0;MU-51
9181441;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;105;28046;2023-02-24 00:00:00.0;MU-51
9181445;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;103;28046;2023-02-24 00:00:00.0;MU-51
9181453;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;87;28046;2023-02-24 00:00:00.0;MU-51
9181454;62;CUATRO CAMINOS;6;TETUAN;PASEO;CASTELLANA;87;28046;2023-02-24 00:00:00.0;MU-51
9181946;73;TRAFALGAR;7;CHAMBERI;CALLE;GENERAL ALVAREZ DE CASTRO;9;28010;2023-02-27 00:00:00.0;MU-51
9186998;136;NUMANCIA;13;PUENTE DE VALLECAS;CALLE;CANTALAPIEDRA;4;28038;2021-12-04 00:00:00.0;MU-51
9187012;54;HISPANOAMERICA;5;CHAMARTIN;CALLE;FERNAN NUÑEZ;61;28016;;MU-51
9187335;134;PALOMERAS SURESTE;13;PUENTE DE VALLECAS;AVENIDA;MIGUEL HERNANDEZ;48;28038;2021-12-04 00:00:00.0;MU-51
9187354;181;CASCO HISTORICO DE VALLECAS;18;VILLA DE VALLECAS;AVENIDA;MAYORAZGO;1;28051;2021-12-04 00:00:00.0;MU-51
9187489;181;CASCO HISTORICO DE VALLECAS;18;VILLA DE VALLECAS;CAMINO;HORMIGUERAS;171;28031;2021-12-04 00:00:00.0;MU-51
9187518;125;MOSCARDO;12;USERA;CALLE;MIRASIERRA;29;28026;2021-12-04 00:00:00.0;MU-51
9187533;123;SAN FERMIN;12;USERA;CAMINO;PERALES;144;28041;2021-12-04 00:00:00.0;MU-51
9198846;86;VALVERDE;8;FUENCARRAL - EL PARDO;CALLE;MIRALLOS;18;28050;2023-03-24 00:00:00.0;MU-51
9198847;86;VALVERDE;8;FUENCARRAL - EL PARDO;CALLE;MIRALLOS;18;28050;2023-03-24 00:00:00.0;MU-51
9198849;86;VALVERDE;8;FUENCARRAL - EL PARDO;CALLE;MIRALLOS;18;28050;2023-03-24 00:00:00.0;MU-51
9205135;51;EL VISO;5;CHAMARTIN;PASEO;CASTELLANA;68;28046;2023-03-27 00:00:00.0;MU-51
9205509;101;LOS CARMENES;10;LATINA;CALLE;PABLO SARASATE;6;28047;2023-03-29 00:00:00.0;MU-51
9205580;104;ALUCHE;10;LATINA;CALLE;NUESTRA SEÑORA DE LA LUZ;53;28047;2023-03-29 00:00:00.0;MU-51
9205581;104;ALUCHE;10;LATINA;CALLE;NUESTRA SEÑORA DE LA LUZ;53;28047;2023-03-29 00:00:00.0;MU-53
9207373;117;ABRANTES;11;CARABANCHEL;AVENIDA;ABRANTES;54;28025;2023-03-29 00:00:00.0;MU-51
9207594;205;ROSAS;20;SAN BLAS - CANILLEJAS;CALLE;SUECIA;64;28022;2023-04-05 00:00:00.0;MU-51
9207748;192;VALDEBERNARDO;19;VICALVARO;CALLE;TREN DE ARGANDA;9;28032;2023-04-04 00:00:00.0;MU-51
9207751;192;VALDEBERNARDO;19;VICALVARO;CALLE;TREN DE ARGANDA;9;28032;2023-04-04 00:00:00.0;MU-51
9208169;117;ABRANTES;11;CARABANCHEL;CALLE;VIA LUSITANA;94;28025;2023-04-05 00:00:00.0;MU-51
9211226;36;NIÑO JESUS;3;RETIRO;CALLE;TITULCIA;19;28007;2023-04-12 00:00:00.0;MU-51
9213110;164;PINAR DEL REY;16;HORTALEZA;CALLE;MAR CASPIO;10;28033;2023-04-11 00:00:00.0;MU-51
